feature_key,count
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.108.252.141|6|128|1315|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.108.252.141|6|128|1316|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|1317|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|216.99.131.17|6|128|1318|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|157.205.238.165|6|128|1319|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|219.96.224.188|6|128|1320|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|210.142.7.66|6|128|1321|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|124.146.201.175|6|128|1322|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.33.131.33|6|128|1323|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|125.206.201.99|6|128|1324|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|133.250.250.3|6|128|1325|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|1508|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|207.195.115.64|6|128|1509|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|216.32.180.22|6|128|1510|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|207.67.62.28|6|128|1511|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.69.81.90|6|128|1512|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|207.126.154.13|6|128|1513|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|169.139.1.142|6|128|1514|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|194.134.41.25|6|128|1515|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|208.65.144.2|6|128|1516|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|208.253.57.4|6|128|1517|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|1691|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|219.97.238.203|6|128|1692|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.224.39.235|6|128|1693|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|209.85.229.27|6|128|1694|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.108.252.141|6|128|1695|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.235.200.129|6|128|1697|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|113.37.88.39|6|128|1698|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|203.174.74.151|6|128|1699|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.78.248.131|6|128|1700|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|219.94.146.44|6|128|1701|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|74.125.148.10|6|128|1702|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|74.205.4.13|6|128|1867|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|1868|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.72|6|128|1869|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|200.91.27.33|6|128|1870|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|208.108.11.226|6|128|1871|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|190.98.211.162|6|128|1872|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|163.247.64.152|6|128|1873|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|205.188.103.2|6|128|1874|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|205.188.146.194|6|128|1875|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|200.38.208.219|6|128|1876|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|207.115.36.21|6|128|1877|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|2057|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.72|6|128|2059|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|210.165.10.1|6|128|2060|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.94|6|128|2061|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.110|6|128|2062|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.126|6|128|2063|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|209.181.247.105|6|128|2064|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.72|6|128|2065|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.88|6|128|2066|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.104|6|128|2067|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2566|PA|64689|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2566|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2566|PA|64150|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|65297|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64683|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2826|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2826|PA|64246|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64681|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3376|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3376|PA|64195|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|SA|65340|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3509|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3509|PA|64193|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64689|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3811|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64203|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3811|PA|64097|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|4014|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4014|PA|64197|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4367|SA|65340|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4367|PA|64879|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|4367|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|2181|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|213.199.180.150|6|128|2182|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|206.210.128.6|6|128|2183|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|213.245.2.2|6|128|2184|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|207.126.147.12|6|128|2185|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|208.43.89.133|6|128|2186|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|216.32.180.22|6|128|2187|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|12.5.138.32|6|128|2188|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|98.129.184.3|6|128|2189|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.88.22|6|128|2190|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|64.18.5.14|6|128|2191|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1159|PA|64679|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1388|PA|64683|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1388|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1388|PA|64197|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1471|PA|64867|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1471|PA|64681|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1471|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1471|PA|64195|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1747|PA|64679|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1747|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1747|PA|64193|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1842|PA|64677|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1842|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1842|PA|64138|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2231|PA|64679|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2231|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2231|PA|64087|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2362|PA|64679|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2362|3389|PA|64797|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2450|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2450|PA|64238|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2765|PA|64675|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2765|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2858|PA|64867|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2858|PA|64689|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2858|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|2414|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3316|PA|64911|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|198.66.164.253|6|128|2415|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|67.231.144.125|6|128|2416|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|64.18.7.13|6|128|2417|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.199.107.135|6|128|2418|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|204.232.236.214|6|128|2419|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|216.61.162.51|6|128|2420|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|66.175.58.42|6|128|2421|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|94.245.120.86|6|128|2422|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|63.145.242.17|6|128|2423|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3316|PA|64683|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3316|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3316|PA|64144|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3316|3389|A|64645|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3610|PA|64681|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3610|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3610|PA|64244|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3710|PA|64685|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3710|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3981|SA|65340|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3981|PA|64683|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3981|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4354|PA|64867|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4354|PA|64683|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|4354|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4783|PA|65297|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4783|PA|64685|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|4783|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|4783|PA|64093|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1297|PA|64879|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|2583|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|213.199.180.150|6|128|2584|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|87.236.194.38|6|128|2585|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|82.119.225.145|6|128|2586|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|96.53.101.238|6|128|2587|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.168|6|128|2588|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.184|6|128|2589|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.123.2.43|6|128|2590|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|24.71.223.11|6|128|2591|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|193.252.22.65|6|128|2592|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1297|PA|64681|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1297|3389|PA|64797|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1297|3389|A|65482|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1466|PA|64679|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1466|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1466|PA|64193|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1539|PA|64683|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1539|PA|64197|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1733|PA|64687|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1733|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1733|PA|64201|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1883|A|64891|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1883|PA|64891|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|1883|PA|64685|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|1883|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2128|PA|65297|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2128|PA|64683|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2128|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2128|PA|64144|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2373|PA|64879|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.168|6|128|2707|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|208.65.144.2|6|128|2708|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|209.240.204.26|6|128|2709|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2373|PA|64689|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|2710|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|206.46.232.11|6|128|2711|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|24.201.245.37|6|128|2712|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|216.32.180.22|6|128|2713|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.126|6|128|2714|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|38.113.116.213|6|128|2715|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2628|PA|64867|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2628|PA|64681|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|2628|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|2628|PA|64195|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3640|PA|64681|0|0,4
08:00:27:b5:b7:19|00:1e:49:db:19:c3|90.177.113.3|147.32.84.165|6|117|3640|3389|PA|64797|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|90.177.113.3|6|128|3389|3640|PA|64195|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|2871|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|203.216.243.140|6|128|2872|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|114.111.83.217|6|128|2873|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.225.89.133|6|128|2874|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.216.231.157|6|128|2875|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.221.162.120|6|128|2876|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|202.224.64.82|6|128|2877|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|114.111.99.248|6|128|2878|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|3064|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.72|6|128|3065|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.88|6|128|3066|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.104|6|128|3067|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.37.120|6|128|3068|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.136|6|128|3069|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.152|6|128|3070|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.168|6|128|3071|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.184|6|128|3072|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.72|6|128|3073|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.54.188.94|6|128|3074|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.55.92.184|6|128|3108|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|3160|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|91.212.135.158|6|128|3261|5678|PA|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|205.161.14.52|6|128|3262|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|65.183.99.151|6|128|3263|25|S|64240|0|0,4
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|207.250.204.183|6|128|3264|25|S|64240|0|0,4
